transporter	TIGRFAM	mainrole	sub1role	go_id	go_name	TIGRFAM_NAME	MG_max	MT_max
T758	TIGR01166	Transport and binding proteins	Cations and iron carrying compounds	GO:0032778	cobalt-transporting ATPase activity	cbiO: cobalt ABC transporter, ATP-binding protein	1.685168342878148	0.23868313048440135
T76	TIGR01846	Protein fate	Protein and peptide secretion and trafficking	GO:0030253	protein secretion by the type I secretion system	type_I_sec_HlyB: type I secretion system ATPase	0.07129481506904463	0.9737895032572264
T761	TIGR02122	Transport and binding proteins	Unknown substrate	GO:0006810	transport	TRAP_TAXI: TRAP transporter solute receptor, TAXI family	4.999733593050426	5.147803046651128
T761	TIGR02122	Transport and binding proteins	Unknown substrate	GO:0005215	transporter activity	TRAP_TAXI: TRAP transporter solute receptor, TAXI family	4.999733593050426	5.147803046651128
T763	TIGR03810	Transport and binding proteins	Amino acids, peptides and amines	GO:0005887	integral component of plasma membrane	arg_ornith_anti: arginine-ornithine antiporter	0.009127256100713278	0.009149149840678043
T763	TIGR03810	Transport and binding proteins	Amino acids, peptides and amines	GO:0006527	arginine catabolic process	arg_ornith_anti: arginine-ornithine antiporter	0.009127256100713278	0.009149149840678043
T763	TIGR03810	Transport and binding proteins	Amino acids, peptides and amines	GO:0043858	arginine:ornithine antiporter activity	arg_ornith_anti: arginine-ornithine antiporter	0.009127256100713278	0.009149149840678043
T764	TIGR01844	Protein fate	Protein and peptide secretion and trafficking	GO:0006810	transport	type_I_sec_TolC: type I secretion outer membrane protein, TolC family	0.8630955904088695	1.2571790822518285
T764	TIGR01844	Protein fate	Protein and peptide secretion and trafficking	GO:0009279	cell outer membrane	type_I_sec_TolC: type I secretion outer membrane protein, TolC family	0.8630955904088695	1.2571790822518285
T764	TIGR01844	Protein fate	Protein and peptide secretion and trafficking	GO:0015288	porin activity	type_I_sec_TolC: type I secretion outer membrane protein, TolC family	0.8630955904088695	1.2571790822518285
T764	TIGR01844	Transport and binding proteins	Porins	GO:0006810	transport	type_I_sec_TolC: type I secretion outer membrane protein, TolC family	0.8630955904088695	1.2571790822518285
T764	TIGR01844	Transport and binding proteins	Porins	GO:0009279	cell outer membrane	type_I_sec_TolC: type I secretion outer membrane protein, TolC family	0.8630955904088695	1.2571790822518285
T764	TIGR01844	Transport and binding proteins	Porins	GO:0015288	porin activity	type_I_sec_TolC: type I secretion outer membrane protein, TolC family	0.8630955904088695	1.2571790822518285
T766	TIGR01842	Protein fate	Protein and peptide secretion and trafficking	GO:0008565	protein transporter activity	type_I_sec_PrtD: type I secretion system ATPase	0.5210604435612141	0.5710207204886916
T766	TIGR01842	Protein fate	Protein and peptide secretion and trafficking	GO:0030253	protein secretion by the type I secretion system	type_I_sec_PrtD: type I secretion system ATPase	0.5210604435612141	0.5710207204886916
T767	TIGR00907	Transport and binding proteins	Amino acids, peptides and amines	0	0	2A0304: amino acid permease	0.0	0.0
T770	TIGR00955	Transport and binding proteins	Other	0	0	3a01204: pigment precursor permease	0.0213613893438681	0.024348175842524616
T773	TIGR00954	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	0	0	3a01203: peroxysomal long chain fatty acyl transporter	0.0	0.0
T775	TIGR00901	Cellular processes	Adaptations to atypical conditions	GO:0006810	transport	2A0125: AmpG-like permease	0.02232966787370572	0.029782308784117188
T775	TIGR00901	Cellular processes	Adaptations to atypical conditions	GO:0022857	transmembrane transporter activity	2A0125: AmpG-like permease	0.02232966787370572	0.029782308784117188
T776	TIGR02857	0	0	GO:0005887	integral component of plasma membrane	CydD: thiol reductant ABC exporter, CydD subunit	0.1189506838861486	0.05837378836988325
T776	TIGR02857	0	0	GO:0005524	ATP binding	CydD: thiol reductant ABC exporter, CydD subunit	0.1189506838861486	0.05837378836988325
T776	TIGR02857	0	0	GO:0055051	ATP-binding cassette (ABC) transporter complex, integrated substrate binding	CydD: thiol reductant ABC exporter, CydD subunit	0.1189506838861486	0.05837378836988325
T776	TIGR02857	0	0	GO:0033228	cysteine export	CydD: thiol reductant ABC exporter, CydD subunit	0.1189506838861486	0.05837378836988325
T776	TIGR02857	0	0	GO:0033230	cysteine-transporting ATPase activity	CydD: thiol reductant ABC exporter, CydD subunit	0.1189506838861486	0.05837378836988325
T778	TIGR01257	Transport and binding proteins	Other	GO:0006810	transport	rim_protein: rim ABC transporter	0.0	0.0
T778	TIGR01257	Transport and binding proteins	Other	GO:0042626	ATPase activity, coupled to transmembrane movement of substances	rim_protein: rim ABC transporter	0.0	0.0
T778	TIGR01257	Transport and binding proteins	Other	GO:0016021	integral component of membrane	rim_protein: rim ABC transporter	0.0	0.0
T778	TIGR01257	Transport and binding proteins	Other	GO:0005524	ATP binding	rim_protein: rim ABC transporter	0.0	0.0
T778	TIGR01257	Transport and binding proteins	Other	GO:0007601	visual perception	rim_protein: rim ABC transporter	0.0	0.0
T788	TIGR00819	Hypothetical proteins	Conserved	0	0	ydaH: AbgT transporter family	0.0	0.0
T79	TIGR00968	Transport and binding proteins	Anions	GO:0008272	sulfate transport	3a0106s01: sulfate ABC transporter, ATP-binding protein	0.3932700494734735	0.4182171762448608
T79	TIGR00968	Transport and binding proteins	Anions	GO:0005524	ATP binding	3a0106s01: sulfate ABC transporter, ATP-binding protein	0.3932700494734735	0.4182171762448608
T79	TIGR00968	Transport and binding proteins	Anions	GO:0009898	cytoplasmic side of plasma membrane	3a0106s01: sulfate ABC transporter, ATP-binding protein	0.3932700494734735	0.4182171762448608
T79	TIGR00968	Transport and binding proteins	Anions	GO:0015419	ATPase-coupled sulfate transmembrane transporter activity	3a0106s01: sulfate ABC transporter, ATP-binding protein	0.3932700494734735	0.4182171762448608
T79	TIGR00968	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	3a0106s01: sulfate ABC transporter, ATP-binding protein	0.3932700494734735	0.4182171762448608
T796	TIGR00771	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0005887	integral component of plasma membrane	DcuC: transporter, anaerobic C4-dicarboxylate uptake C (DcuC) family	0.2542161014923631	0.15021186410049803
T796	TIGR00771	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0015556	C4-dicarboxylate transmembrane transporter activity	DcuC: transporter, anaerobic C4-dicarboxylate uptake C (DcuC) family	0.2542161014923631	0.15021186410049803
T796	TIGR00771	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0015740	C4-dicarboxylate transport	DcuC: transporter, anaerobic C4-dicarboxylate uptake C (DcuC) family	0.2542161014923631	0.15021186410049803
T798	TIGR01188	Transport and binding proteins	Other	GO:0043190	ATP-binding cassette (ABC) transporter complex	drrA: daunorubicin resistance ABC transporter, ATP-binding protein	1.0456320020140886	0.4782368485568044
T798	TIGR01188	Transport and binding proteins	Other	GO:0005524	ATP binding	drrA: daunorubicin resistance ABC transporter, ATP-binding protein	1.0456320020140886	0.4782368485568044
T798	TIGR01188	Transport and binding proteins	Other	GO:0043215	daunorubicin transport	drrA: daunorubicin resistance ABC transporter, ATP-binding protein	1.0456320020140886	0.4782368485568044
T798	TIGR01188	Transport and binding proteins	Other	GO:0043216	daunorubicin-transporting ATPase activity	drrA: daunorubicin resistance ABC transporter, ATP-binding protein	1.0456320020140886	0.4782368485568044
T799	TIGR00025	0	0	GO:0005887	integral component of plasma membrane	Mtu_efflux: ABC transporter efflux protein, DrrB family	0.014125991104305185	0.5701635331104454
T799	TIGR00025	0	0	GO:0006810	transport	Mtu_efflux: ABC transporter efflux protein, DrrB family	0.014125991104305185	0.5701635331104454
T799	TIGR00025	0	0	GO:0042626	ATPase activity, coupled to transmembrane movement of substances	Mtu_efflux: ABC transporter efflux protein, DrrB family	0.014125991104305185	0.5701635331104454
T799	TIGR00025	0	0	GO:0043190	ATP-binding cassette (ABC) transporter complex	Mtu_efflux: ABC transporter efflux protein, DrrB family	0.014125991104305185	0.5701635331104454
T800	TIGR03925	Protein fate	Protein and peptide secretion and trafficking	GO:0009306	protein secretion	T7SS_EccC_b: type VII secretion protein EccCb	0.010372559231785596	0.060257057693702876
T801	TIGR03924	Protein fate	Protein and peptide secretion and trafficking	GO:0009306	protein secretion	T7SS_EccC_a: type VII secretion protein EccCa	0.002782749060419453	0.03221938811729033
T801	TIGR03924	Protein fate	Protein and peptide secretion and trafficking	GO:0003674	molecular_function	T7SS_EccC_a: type VII secretion protein EccCa	0.002782749060419453	0.03221938811729033
T810	TIGR03927	Protein fate	Protein and peptide secretion and trafficking	GO:0009306	protein secretion	T7SS_EssA_Firm: type VII secretion protein EssA	0.0	0.0
T810	TIGR03927	Protein fate	Protein and peptide secretion and trafficking	GO:0003674	molecular_function	T7SS_EssA_Firm: type VII secretion protein EssA	0.0	0.0
T812	TIGR02797	Transport and binding proteins	Cations and iron carrying compounds	GO:0016020	membrane	exbB: tonB-system energizer ExbB	0.003057734892709079	0.0
T812	TIGR02797	Transport and binding proteins	Cations and iron carrying compounds	GO:0015570	secondary active transmembrane transporter activity	exbB: tonB-system energizer ExbB	0.003057734892709079	0.0
T812	TIGR02797	Transport and binding proteins	Cations and iron carrying compounds	GO:0015078	hydrogen ion transmembrane transporter activity	exbB: tonB-system energizer ExbB	0.003057734892709079	0.0
T813	TIGR02804	0	0	GO:0006810	transport	ExbD_2: TonB system transport protein ExbD	0.0	0.0
T813	TIGR02804	0	0	GO:0015570	secondary active transmembrane transporter activity	ExbD_2: TonB system transport protein ExbD	0.0	0.0
T816	TIGR02803	0	0	GO:0015570	secondary active transmembrane transporter activity	ExbD_1: TonB system transport protein ExbD	0.003604123539956392	0.0
T82	TIGR03923	Protein fate	Protein and peptide secretion and trafficking	GO:0009306	protein secretion	T7SS_EccE: type VII secretion protein EccE	0.0038789916356918057	0.014882688737907863
T821	TIGR03496	Cellular processes	Chemotaxis and motility	GO:0016887	ATPase activity	FliI_clade1: flagellar protein export ATPase FliI	0.08498049690558396	0.013859649341270371
T821	TIGR03496	Cellular processes	Chemotaxis and motility	GO:0001539	cilium or flagellum-dependent cell motility	FliI_clade1: flagellar protein export ATPase FliI	0.08498049690558396	0.013859649341270371
T821	TIGR03496	Cellular processes	Chemotaxis and motility	GO:0009288	bacterial-type flagellum	FliI_clade1: flagellar protein export ATPase FliI	0.08498049690558396	0.013859649341270371
T823	TIGR00882	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	0	0	2A0105: oligosaccharide:H+ symporter	0.0	0.0
T824	TIGR00897	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	0	0	2A0118: polyol permease	0.0	0.0
T825	TIGR00896	Transport and binding proteins	Other	0	0	CynX: cyanate transporter	0.0	0.0
T83	TIGR03920	Protein fate	Protein and peptide secretion and trafficking	GO:0009306	protein secretion	T7SS_EccD: type VII secretion integral membrane protein EccD	0.005115746463802471	0.01789992620129626
T83	TIGR03920	Protein fate	Protein and peptide secretion and trafficking	GO:0003674	molecular_function	T7SS_EccD: type VII secretion integral membrane protein EccD	0.005115746463802471	0.01789992620129626
T830	TIGR00937	Transport and binding proteins	Anions	GO:0015109	chromate transmembrane transporter activity	2A51: chromate efflux transporter	1.2326952337106871	1.4263265705826689
T830	TIGR00937	Transport and binding proteins	Anions	GO:0015703	chromate transport	2A51: chromate efflux transporter	1.2326952337106871	1.4263265705826689
T833	TIGR00784	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	0	0	citMHS: citrate transporter	0.04553835477975356	0.01053194926577542
T836	TIGR01183	Transport and binding proteins	Anions	GO:0005887	integral component of plasma membrane	ntrB: nitrate ABC transporter, permease protein	0.26179105903041705	1.5833187637389767
T836	TIGR01183	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	ntrB: nitrate ABC transporter, permease protein	0.26179105903041705	1.5833187637389767
T836	TIGR01183	Transport and binding proteins	Anions	GO:0015414	ATPase-coupled nitrate transmembrane transporter activity	ntrB: nitrate ABC transporter, permease protein	0.26179105903041705	1.5833187637389767
T836	TIGR01183	Transport and binding proteins	Anions	GO:0015706	nitrate transport	ntrB: nitrate ABC transporter, permease protein	0.26179105903041705	1.5833187637389767
T838	TIGR01193	Protein fate	Protein and peptide secretion and trafficking	GO:0043190	ATP-binding cassette (ABC) transporter complex	bacteriocin_ABC: ABC-type bacteriocin transporter	0.0	0.0
T838	TIGR01193	Protein fate	Protein and peptide secretion and trafficking	GO:0043213	bacteriocin transport	bacteriocin_ABC: ABC-type bacteriocin transporter	0.0	0.0
T838	TIGR01193	Protein fate	Protein and peptide secretion and trafficking	GO:0043214	bacteriocin-transporting ATPase activity	bacteriocin_ABC: ABC-type bacteriocin transporter	0.0	0.0
T838	TIGR01193	Transport and binding proteins	Other	GO:0043190	ATP-binding cassette (ABC) transporter complex	bacteriocin_ABC: ABC-type bacteriocin transporter	0.0	0.0
T838	TIGR01193	Transport and binding proteins	Other	GO:0043213	bacteriocin transport	bacteriocin_ABC: ABC-type bacteriocin transporter	0.0	0.0
T838	TIGR01193	Transport and binding proteins	Other	GO:0043214	bacteriocin-transporting ATPase activity	bacteriocin_ABC: ABC-type bacteriocin transporter	0.0	0.0
T838	TIGR01193	Protein fate	Protein modification and repair	GO:0043190	ATP-binding cassette (ABC) transporter complex	bacteriocin_ABC: ABC-type bacteriocin transporter	0.0	0.0
T838	TIGR01193	Protein fate	Protein modification and repair	GO:0043213	bacteriocin transport	bacteriocin_ABC: ABC-type bacteriocin transporter	0.0	0.0
